ComunidadAutonoma,Provincia,NombreAyuntamiento,WebAyuntamiento,SedeElectronica,HttpStatus
Castilla y León,Soria,Ayuntamiento de Cidones,http://www.cidones.es,,200
Castilla y León,Soria,Ayuntamiento de Espeja de San Marcelino,http://www.espejadesanmarcelino.es,https://espejadesanmarcelino.sedelectronica.es,200
Castilla y León,Soria,Ayuntamiento de Ólvega,http://www.olvega.es,https://olvega.sedelectronica.es,"HTTPConnectionPool(host='www.olvega.es', port=80): Read timed out. (read timeout=5)"
Castilla y León,Soria,Ayuntamiento de Quintana Redonda,http://www.quintanaredonda.es,,200
Castilla y León,Soria,Ayuntamiento de Las Aldehuelas,http://www.lasaldehuelas.es,,200
Castilla y León,Soria,Ayuntamiento de Arévalo de La Sierra,http://www.arevalodelasierra.es,http://arevalodelasierra.sedelectronica.es,200
Castilla y León,Soria,Ayuntamiento de Magaña,http://www.magana.es,https://magana.sedelectronica.es,"HTTPSConnectionPool(host='www.magana.es', port=443): Read timed out. (read timeout=5)"
Castilla y León,Soria,Ayuntamiento de Montenegro de Cameros,http://www.montenegrodecameros.es,https://montenegrodecameros.sedelectronica.es,200
Castilla y León,Soria,Ayuntamiento de La Póveda de Soria,http://www.lapoveda.es,https://lapovedadesoria.sedelectronica.es,"HTTPSConnectionPool(host='www.lapoveda.es', port=443): Read timed out. (read timeout=5)"
Castilla y León,Soria,Ayuntamiento de Quiñonería,http://www.laquinoneria.es/,https://quinoneria.sedelectronica.es,200
Castilla y León,Soria,Ayuntamiento de Ucero,http://www.ucero.es,,"HTTPSConnectionPool(host='www.ucero.es', port=443): Read timed out. (read timeout=5)"
Castilla y León,Soria,Ayuntamiento de Los Villares de Soria,http://www.losvillaresdesoria.es,https://losvillaresdesoria.sedelectronica.es,200
Castilla y León,Valladolid,Ayuntamiento de Adalia,http://www.adalia.ayuntamientosdevalladolid.es,https://adalia.sedelectronica.es,"HTTPSConnectionPool(host='adalia.ayuntamientosdevalladolid.es', port=443): Read timed out. (read timeout=5)"
Castilla y León,Valladolid,Ayuntamiento de Aguasal,https://aguasal.ayuntamientosdevalladolid.es,,"HTTPSConnectionPool(host='aguasal.ayuntamientosdevalladolid.es', port=443): Read timed out. (read timeout=5)"
Castilla y León,Valladolid,Ayuntamiento de Alaejos,https://alaejos.ayuntamientosdevalladolid.es,https://alaejos.sedelectronica.es,"HTTPSConnectionPool(host='alaejos.ayuntamientosdevalladolid.es', port=443): Read timed out. (read timeout=5)"
Castilla y León,Valladolid,Ayuntamiento de Amusquillo,http://amusquillo.ayuntamientosdevalladolid.es,https://amusquillo.sedelectronica.es,200
Castilla y León,Valladolid,Ayuntamiento de Becilla de Valderaduey,https://becilladevalderaduey.ayuntamientosdevalladolid.es,https://becilladevalderaduey.sedelectronica.es,200
Castilla y León,Valladolid,Ayuntamiento de Benafarces,https://benafarces.ayuntamientosdevalladolid.es,https://benafarces.sedelectronica.es,200
Castilla y León,Valladolid,Ayuntamiento de Berrueces,https://berrueces.ayuntamientosdevalladolid.es,,200
Castilla y León,Valladolid,Ayuntamiento de Bustillo de Chaves,https://bustillodechaves.ayuntamientosdevalladolid.es,,"HTTPSConnectionPool(host='bustillodechaves.ayuntamientosdevalladolid.es', port=443): Read timed out. (read timeout=5)"
Castilla y León,Valladolid,Ayuntamiento de Casasola de Arión,http://casasoladearion.ayuntamientosdevalladolid.es,,200
Castilla y León,Valladolid,Ayuntamiento de Castronuño,https://www.xn--ayuntamientodecastronuo-eic.es,,403
Castilla y León,Valladolid,Ayuntamiento de Curiel de Duero,http://curieldeduero.ayuntamientosdevalladolid.es,,"HTTPSConnectionPool(host='curieldeduero.ayuntamientosdevalladolid.es', port=443): Read timed out. (read timeout=5)"
Castilla y León,Valladolid,Ayuntamiento de Fuensaldaña,http://fuensaldana.ayuntamientosdevalladolid.es,,"HTTPSConnectionPool(host='fuensaldana.ayuntamientosdevalladolid.es', port=443): Read timed out. (read timeout=5)"
Castilla y León,Valladolid,Ayuntamiento de Herrín de Campos,http://herrindecampos.ayuntamientosdevalladolid.es,,"HTTPSConnectionPool(host='herrindecampos.ayuntamientosdevalladolid.es', port=443): Read timed out. (read timeout=5)"
Castilla y León,Valladolid,Ayuntamiento de Mayorga,http://www.aytomayorga.org,,403
Castilla y León,Valladolid,Ayuntamiento de Monasterio de Vega,http://monasteriodevega.ayuntamientosdevalladolid.es,,200
Castilla y León,Valladolid,Ayuntamiento de Pozal de Gallinas,http://pozaldegallinas.ayuntamientosdevalladolid.es,,200
Castilla y León,Valladolid,Ayuntamiento de Renedo de Esgueva,https://www.ayto.renedodeesgueva.es/,https://renedodeesgueva.ayuntamientosdevalladolid.es/el-ayuntamiento/administracion-municipal/sede-electronica,"HTTPSConnectionPool(host='www.ayto.renedodeesgueva.es', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000023062F890D0>: Failed to resolve 'www.ayto.renedodeesgueva.es' ([Errno 11001] getaddrinfo failed)""))"
Castilla y León,Valladolid,Ayuntamiento de San Miguel del Arroyo,http://sanmigueldelarroyo.ayuntamientosdevalladolid.es,,200
Castilla y León,Valladolid,Ayuntamiento de Tiedra,http://tiedra.ayuntamientosdevalladolid.es,,200
Castilla y León,Valladolid,Ayuntamiento de Villafranca de Duero,http://villafrancadeduero.ayuntamientosdevalladolid.es,,200
Castilla y León,Valladolid,Ayuntamiento de Villalbarba,https://villalbarba.ayuntamientosdevalladolid.es,,200
Castilla y León,Valladolid,Ayuntamiento de Villanubla,http://www.villanubla.es ,,"HTTPConnectionPool(host='www.villanubla.es%20', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023066280F90>: Failed to resolve 'www.villanubla.es%20' ([Errno 11001] getaddrinfo failed)""))"
Castilla y León,Valladolid,Ayuntamiento de Villavellid,http://villavellid.ayuntamientosdevalladolid.es,,200
Castilla y León,Valladolid,Ayuntamiento de Viloria del Henar,http://www.viloria.es,,"HTTPConnectionPool(host='www.viloria.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306625AC90>: Failed to resolve 'www.viloria.es' ([Errno 11001] getaddrinfo failed)""))"
Castilla y León,Valladolid,Ayuntamiento de Laguna de Duero,https://www.lagunadeduero.org,https://sede.lagunadeduero.org/GDCarpetaCiudadano/login.do,"HTTPSConnectionPool(host='www.lagunadeduero.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Castilla y León,Valladolid,Ayuntamiento de Mucientes,http://mucientes.ayuntamientosdevalladolid.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Castilla y León,Valladolid,Ayuntamiento de Olmos de Peñafiel,http://olmosdepenafiel.ayuntamientosdevalladolid.es,,200
Castilla y León,Valladolid,Ayuntamiento de Piñel de Abajo,http://pineldeabajo.ayuntamientosdevalladolid.es,,"HTTPSConnectionPool(host='pineldeabajo.ayuntamientosdevalladolid.es', port=443): Read timed out. (read timeout=5)"
Castilla y León,Valladolid,Ayuntamiento de San Salvador,http://sansalvador.ayuntamientosdevalladolid.es,,200
Castilla y León,Valladolid,Ayuntamiento de Valdearcos de La Vega,http://valdearcosdelavega.ayuntamientosdevalladolid.es,,200
Castilla y León,Valladolid,Ayuntamiento de Valdenebro de Los Valles,https://valdenebrodelosvalles.ayuntamientosdevalladolid.es,,200
Castilla y León,Valladolid,Ayuntamiento de Vega de Valdetronco,http://vegadevaldetronco.ayuntamientosdevalladolid.es,,200
Castilla y León,Valladolid,Ayuntamiento de Villagómez La Nueva,http://villagomezlanueva.ayuntamientosdevalladolid.es,,"HTTPSConnectionPool(host='villagomezlanueva.ayuntamientosdevalladolid.es', port=443): Read timed out. (read timeout=5)"
Castilla y León,Valladolid,Ayuntamiento de Villán de Tordesillas,http://villandetordesillas.ayuntamientosdevalladolid.es,,200
Castilla y León,Zamora,Ayuntamiento de Alcañices,https://aytoalcanices.org,https://alcanices.sedelectronica.es,403
Castilla y León,Zamora,Ayuntamiento de Almaraz de Duero,https://www.almarazdeduero.com,https://almarazdeduero.sedelectronica.es,"HTTPConnectionPool(host='ayuntamiento.almarazdeduero.com', port=80): Read timed out. (read timeout=5)"
Castilla y León,Zamora,Ayuntamiento de Benavente,https://www.benavente.es/aytobenavente,https://aytobenavente.org/portal/entidades.do?error=-1&pes_cod=-1&ent_id=1&idioma=1,"HTTPSConnectionPool(host='www.benavente.es', port=443): Read timed out. (read timeout=5)"
Castilla y León,Zamora,Ayuntamiento de Bermillo de Sayago,http://www.aytobermillo.es,,"HTTPConnectionPool(host='www.aytobermillo.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023065B49250>: Failed to resolve 'www.aytobermillo.es' ([Errno 11001] getaddrinfo failed)""))"
Castilla y León,Zamora,Ayuntamiento de Coreses,http://www.ayuntamientodecoreses.es,,"HTTPConnectionPool(host='www.ayuntamientodecoreses.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306626C150>: Failed to resolve 'www.ayuntamientodecoreses.es' ([Errno 11001] getaddrinfo failed)""))"
Castilla y León,Zamora,Ayuntamiento de Fariza,http://www.fariza.es/,,"HTTPConnectionPool(host='www.fariza.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306626FD10>: Failed to resolve 'www.fariza.es' ([Errno 11001] getaddrinfo failed)""))"
Castilla y León,Zamora,Ayuntamiento de Fuentesaúco,http://www.fuentesauco.es,,"HTTPSConnectionPool(host='www.fuentesauco.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1006)')))"
Castilla y León,Zamora,Ayuntamiento de Galende,http://www.aytogalende.com,,"HTTPSConnectionPool(host='www.aytogalende.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.aytogalende.com'. (_ssl.c:1006)"")))"
Castilla y León,Zamora,Ayuntamiento de Manzanal del Barco,http://www.manzanaldelbarco.com,,"HTTPConnectionPool(host='www.manzanaldelbarco.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000230662323D0>: Failed to resolve 'www.manzanaldelbarco.com' ([Errno 11001] getaddrinfo failed)""))"
Castilla y León,Zamora,Ayuntamiento de El Pego,http://www.elpego.com/,,"HTTPConnectionPool(host='www.elpego.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306626F110>: Failed to resolve 'www.elpego.com' ([Errno 11001] getaddrinfo failed)""))"
Castilla y León,Zamora,Ayuntamiento de La Torre del Valle,https://www.ayuntamientodelatorredelvalle.es,,"HTTPSConnectionPool(host='www.ayuntamientodelatorredelvalle.es', port=443): Read timed out. (read timeout=5)"
Castilla y León,Zamora,Ayuntamiento de Arrabalde,https://www.ayuntamientodearrabalde.es,https://ayuntamientodearrabalde.sedelectronica.es,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Castilla - La Mancha,Albacete,Ayuntamiento de Albacete,http://www.albacete.es/portada,https://albacete.sedipualba.es/default.aspx,404
Castilla - La Mancha,Albacete,Ayuntamiento de Albatana,https://www.albatana.es,https://albatana.sedipualba.es/default.aspx,"HTTPSConnectionPool(host='www.albatana.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1006)')))"
Castilla - La Mancha,Albacete,Ayuntamiento de Alborea,https://www.alborea.es,https://alborea.sedipualba.es/default.aspx,"HTTPSConnectionPool(host='www.alborea.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1006)')))"
Castilla - La Mancha,Albacete,Ayuntamiento de Corral-Rubio,http:///www.corralrubio.es,,Invalid URL 'http:///www.corralrubio.es': No host supplied
Castilla - La Mancha,Albacete,Ayuntamiento de Férez,https://www.ferez.es/homepage,https://ferez.sedipualba.es/default.aspx,404
Castilla - La Mancha,Albacete,Ayuntamiento de Fuentealbilla,http://www.fuentealbilla.es,,"HTTPSConnectionPool(host='www.fuentealbilla.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1006)')))"
Castilla - La Mancha,Albacete,Ayuntamiento de La Gineta,https://www.lagineta.es,https://lagineta.sedipualba.es/default.aspx,"HTTPSConnectionPool(host='www.lagineta.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1006)')))"
Castilla - La Mancha,Albacete,Ayuntamiento de Hoya Gonzalo,http://www.dipualba.es/municipios/HoyaGonzalo/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Jorquera,http://www.dipualba.es/municipios/Jorquera/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Letur,http://www.dipualba.es/municipios/Letur/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Peñascosa,http://www.dipualba.es/municipios/Pe%F1ascosa/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Pozo Lorente,http://www.dipualba.es/municipios/PozoLorente/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Pozuelo,http://www.dipualba.es/municipios/Pozuelo/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Robledo,http://www.dipualba.es/municipios/Robledo/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Salobre,http://www.dipualba.es/municipios/Salobre/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de San Pedro,http://www.dipualba.es/municipios/SanPedro/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Vianos,http://www.dipualba.es/municipios/Vianos/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Villapalacios,http://www.dipualba.es/municipios/Villapalacios/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Villaverde de Guadalimar,http://www.dipualba.es/municipios/Villaverde/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Viveros,http://www.dipualba.es/municipios/Viveros/,,403
Castilla - La Mancha,Albacete,Ayuntamiento de Masegoso,http://www.dipualba.es/municipios/Masegoso/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de La Recueja,http://www.dipualba.es/municipios/LaRecueja/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Villatoya,http://www.dipualba.es/municipios/Villatoya/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Villavaliente,http://www.dipualba.es/municipios/Villavaliente/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Pozo-cañada,http://www.pozocañada.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Abenojar,https://www.abenojar.es,https://www.abenojar.es/sede-electr%C3%B3nica/,403
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Alhambra,https://ayuntamientodealhambra.com,https://ayuntamientodealhambra.com/sede-electronica,"HTTPSConnectionPool(host='ayuntamientodealhambra.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000023066259CD0>: Failed to resolve 'ayuntamientodealhambra.com' ([Errno 11002] getaddrinfo failed)""))"
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Anchuras,http://anchurasdelosmontes.es,https://sede.dipucr.es/municipios/anchuras,"HTTPConnectionPool(host='anchurasdelosmontes.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306627E290>: Failed to resolve 'anchurasdelosmontes.es' ([Errno 11001] getaddrinfo failed)""))"
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Arenas de San Juan,http://arenasdesanjuan.infomancha.com,https://sede.dipucr.es/municipios/arenas-de-san-juan,500
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Calzada de Calatrava,http://www.calzadadecalatrava.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Fuente el Fresno,http://www.fuenteelfresno.es,https://fuenteelfresno.sedelectronica.es,500
